"Item Reference","Item Description","Last activity timestamp","Playback position","Play count","Has been played?"
"814a35c81e4ed297f3aa1dbcb7c86222",N/A,2018-01-02T07:58:52.263Z,0.000,0,No
"9e1e51720018d2dfc85cf23292084c34",N/A,2018-01-02T07:58:52.263Z,0.000,0,No
"a030e385a57a51072626af20e59f738b",N/A,2018-01-02T07:58:52.263Z,0.000,0,No
"b541dcbc4bffb2c0ade5a1b44b8c9eaa",N/A,2018-01-02T07:58:52.263Z,0.000,0,No
"b744c6ecf8d29c0a2a4ce6273c35dc63",N/A,2018-01-02T07:58:52.263Z,0.000,0,No
"c2540b53767bbc467dc0f4e829ac6174",N/A,2018-01-02T07:58:52.263Z,0.000,0,No
"f688f3891805d3915abecd22f5b500ae",N/A,2018-01-02T07:58:52.263Z,0.000,0,No
"883c2387cab3dcd0d4c4fe8156f4b15f",N/A,2018-01-03T17:11:32.172Z,0.000,0,No
"f5b5ff2b4504daa3f927806771a0fe64",N/A,2018-01-03T17:11:32.172Z,0.000,0,No
"14158d4f8a2780098cd06c6b9632f316",N/A,2018-01-04T17:21:59.037Z,0.000,0,No
"2d6d00d17efbf6770b2d772fb1563df0",N/A,2018-01-04T17:21:59.037Z,0.000,0,No
"4ac7cd8105f611e66ee6753a5ee87055",N/A,2018-01-04T17:21:59.037Z,0.000,0,No
"6514f5fc68cc6e481ceef8eab85e0f83",N/A,2018-01-04T17:21:59.036Z,0.000,0,No
"995a8548af7833322a237b09e5a4a858",N/A,2018-01-04T17:21:59.037Z,0.000,0,No
"f22ade595f535be7aedeaa01aaecb7eb",N/A,2018-01-04T17:21:59.037Z,0.000,0,No
"3b7e65add8e7c4356e6690cbe3f96e4b",N/A,2018-01-06T16:10:44.888Z,0.000,0,No
"55f201c7b978238c5bc6e1580014e7d9",N/A,2018-01-06T16:10:44.888Z,0.000,0,No
"5ae3ee60a7eef4b7748aee3dd01c76f5",N/A,2018-01-06T16:10:44.888Z,0.000,0,No
"5efba516f69a60e68cb83bf139f746c2",N/A,2018-01-06T16:10:44.888Z,0.000,0,No
"6682abf8437a0359458ec48d0f6ac76c",N/A,2018-01-06T16:10:44.888Z,0.000,0,No
"7902b5022c58bae758a90fa3eb2d47a2",N/A,2018-01-06T16:10:44.888Z,0.000,0,No
"aced914dfee25692ac826d5dc714cc25",N/A,2018-01-06T16:10:44.888Z,0.000,0,No
"c8692ce35c3eb2df5cfc7dd69f3f5f78",N/A,2018-01-06T16:10:44.888Z,0.000,0,No
"c8ac9554ff39f37d3326bc3e01b03448",N/A,2018-01-06T16:10:44.888Z,0.000,0,No
"df9f9749924135ff88858301b63e8dc9",N/A,2018-01-06T16:10:44.888Z,0.000,0,No
"fd2092a2f76b43916de97f26c2a034c2",N/A,2018-01-06T16:10:44.888Z,0.000,0,No
"114508ef4597dfc21cbf83a65531bb5f",N/A,2018-01-07T10:40:56.724Z,0.000,0,No
"82838b9d25d7a10594093f6239cf808e",N/A,2018-01-07T10:40:56.724Z,0.000,0,No
"e1caa639f482f7a3bbc77ec74d457774",N/A,2018-01-07T10:40:56.723Z,0.000,0,No
"2541252a8a920855794e686f20a226cf",N/A,2018-01-09T14:41:30.693Z,0.000,0,No
"27310fb339755f7563d11aed8d1657e1",N/A,2018-01-09T14:41:30.693Z,0.000,0,No
"38f35f0890092da2aebaa623c4e6560a",N/A,2018-01-09T14:41:30.693Z,0.000,0,No
"3b216440f27f01238dbb015cc0719a96",N/A,2018-01-09T14:41:30.693Z,0.000,0,No
"6995a89026d28a8008a3f33d611648bf",N/A,2018-01-09T14:41:30.693Z,0.000,0,No
"8266b48bd3ef98786f5c9eddecefe2f2",N/A,2018-01-09T14:41:30.693Z,0.000,0,No
"8e6e0290fde12dc6cd7a7ddbffe8f50c",N/A,2018-01-09T14:41:30.693Z,0.000,0,No
"98c8f2575c7a5f0770c5c5f437c119eb",N/A,2018-01-09T14:41:30.693Z,0.000,0,No
"b625be938dd0a4c10353e252a907a941",N/A,2018-01-09T14:41:30.693Z,0.000,0,No
"dd74f4969278d62a98f35efb1f323e84",N/A,2018-01-09T14:41:30.693Z,0.000,0,No
"e6b215985f54aaf44a47ee9816ff2f45",N/A,2018-01-09T14:41:30.693Z,0.000,0,No
"edd03e09b2c181d83f443f20cfc77454",N/A,2018-01-09T14:41:30.693Z,0.000,0,No
"f80122fcdfe6efb33f82d686c70d5d0e",N/A,2018-01-09T14:41:30.693Z,0.000,0,No
"fa700ed7e74474812f30c09a73e012fe",N/A,2018-01-09T14:41:30.693Z,0.000,0,No
"2fe9c21028f78f0531172981b1d01482",N/A,2018-01-09T22:12:40.620Z,0.000,0,No
"aa6de9eda3827dc4fe8efef15860b4c6",N/A,2018-01-09T22:12:46.283Z,0.000,0,No
"25d8db80ae3dd88dbb4dae135d4eb9fb",N/A,2018-01-10T21:38:49.680Z,0.000,0,No
"30b6e3908a047fabd1bbd6c3e69d1cd9",N/A,2018-01-10T21:38:49.681Z,0.000,0,No
"7ee7a9ec573eb1a7c9d6dc4961f58107",N/A,2018-01-10T21:38:49.680Z,0.000,0,No
"9a646b3800dd63b4e6a6d01c28512020",N/A,2018-01-10T21:38:49.680Z,0.000,0,No
"b20ddf8c49f688355a1e665cd00484a3",N/A,2018-01-10T21:38:49.681Z,0.000,0,No
"a2f4db5d18b25eb81ace88e34fd3850b",N/A,2018-01-10T22:28:28.012Z,0.000,0,No
"93a1835a82cfa41a3b922ba3d35c919d",N/A,2018-01-11T00:19:19.621Z,0.000,0,No
"cd96795ef75e1d335200247c4a57e472",N/A,2018-01-11T00:19:19.621Z,0.000,0,No
"2868a93168eeac59601daaa4f7517b47",N/A,2018-01-11T07:09:40.244Z,0.000,0,No
"ed69de190365b358810caa131dd98be8",N/A,2018-01-11T07:09:40.244Z,0.000,0,No
"27ab5ba3471a114cf086c4f2b4299d91",N/A,2018-01-12T21:56:52.485Z,0.000,0,No
"a0c5800e99ae30ed04110e218e2f5b93",N/A,2018-01-13T00:55:03.749Z,0.000,0,No
"74a8e5482e4e63ec39986cc2c1c573d6",N/A,2018-01-13T13:48:20.707Z,0.000,0,No
"3649cba0cbfd4bb919154231ec062b5c",N/A,2018-01-13T13:48:32.847Z,0.000,0,No
"7858acca359ace752c815fde14a90cd6",N/A,2018-01-13T20:29:06.397Z,0.000,0,No
"2234efd26e586dbe3c1d976e24258966",N/A,2018-01-14T06:30:21.935Z,0.000,0,No
"953d4f495eb193979e54377076ded2d0",N/A,2018-01-14T06:30:21.935Z,0.000,0,No
"a93cabbb15a992d53f1dbbe1437c2dce",N/A,2018-01-14T07:08:18.948Z,0.000,2,Yes
"871ce22658f72c13fa2cf9b1455e51ea",N/A,2018-01-14T07:31:41.113Z,0.000,0,No
"3f959a019099c75e32d715a34de58abd",N/A,2018-01-14T07:35:53.043Z,0.000,1,Yes
"7bf9b2c6a9ce6e1e2c68b62396bff06b",N/A,2018-01-14T22:06:25.361Z,0.000,0,No
"1d666118922c40dc4bbedc9498148c1c",N/A,2018-01-15T03:02:56.521Z,0.000,0,No
"0b622c1f491b204b51fab28227717e07",N/A,2018-01-15T14:15:49.245Z,0.000,0,No
"0c4135a29ba93b9486294d9ad4196a8f",N/A,2018-01-15T14:15:49.245Z,0.000,0,No
"328fa80c9f169f241be396201620fcaa",N/A,2018-01-15T14:15:49.245Z,0.000,0,No
"365066924b3b26985dcf7f1bb79b3499",N/A,2018-01-15T14:15:49.245Z,0.000,0,No
"3f71d7c78259813ef132b410e24f3471",N/A,2018-01-15T14:15:49.245Z,0.000,0,No
"41a24e7b1c542fbfaa199479b162c533",N/A,2018-01-15T14:15:49.245Z,0.000,0,No
"50166eb1344832aa9bb0c2f44e67af1f",N/A,2018-01-15T14:15:49.245Z,0.000,0,No
"53c67e73b5859ce142198895a33bf504",N/A,2018-01-15T14:15:49.245Z,0.000,0,No
"600ebc364626980ba71addf5facf9c9b",N/A,2018-01-15T14:15:49.245Z,0.000,0,No
"9d3316a6312669574a38d58890146a11",N/A,2018-01-15T14:15:49.245Z,0.000,0,No
"c909626591024773563c4f41d19327d9",N/A,2018-01-16T13:28:09.842Z,0.000,0,No
"dbef46afef834eb3727ee15b3026ee88",N/A,2018-01-16T19:05:35.519Z,0.000,0,No
"e285bcce28258bd8c7263809a6917bc7",N/A,2018-01-16T19:05:35.519Z,0.000,0,No
"01a9e48d6ff4c24698259b975f122463",N/A,2018-01-17T12:11:32.073Z,0.000,0,No
"29ebe6fcefbeb034a9708d9848b08e36",N/A,2018-01-17T12:11:32.073Z,0.000,0,No
"5835eb2db44d4cc64a77716457cf4648",N/A,2018-01-17T12:11:32.073Z,0.000,0,No
"8ae5901accc0ab732f4bba9003f2dbd2",N/A,2018-01-17T12:11:32.073Z,0.000,0,No
"a422c2232848522be7e223dee71ef6ff",N/A,2018-01-17T12:11:32.073Z,0.000,0,No
"b7aca7775e36d98f01a4ce2d1825832c",N/A,2018-01-17T12:11:32.073Z,0.000,0,No
"cfee6f12bbbefcc3de85f507240c7c09",N/A,2018-01-17T12:11:32.073Z,0.000,0,No
"2d22ddf87279baaca306a5a911297e55",N/A,2018-01-17T19:39:23.946Z,0.000,0,No
"186ed7e5f9bda8a23d0709e958d70a6e",N/A,2018-01-19T02:32:01.163Z,0.000,0,No
"2dcb2d5ed3f231fd25fdb3c607c4babf",N/A,2018-01-19T02:32:01.163Z,0.000,0,No
"5b3503ec6f785b747ff8bd96570563ba",N/A,2018-01-19T02:32:01.163Z,0.000,0,No
"5c229c97069f2c396bb566f631212e04",N/A,2018-01-19T02:32:01.163Z,0.000,0,No
"c6418609d3acb38583ebef463597f029",N/A,2018-01-19T02:32:01.163Z,0.000,0,No
"ddf62b383ba40a4e257c18e0c94c2fb8",N/A,2018-01-19T02:32:01.163Z,0.000,0,No
"2049af4bda74728966f3202ddef1f671",N/A,2018-01-21T13:01:29.735Z,0.000,0,No
"b3d8aaae3479bb2b39b5ee05abb4a7c7",N/A,2018-01-21T13:01:29.735Z,0.000,0,No
"42f865edb7201a53cf6f8545e7a06d2e",N/A,2018-01-21T13:01:54.728Z,0.000,0,No
"32ffcec0da06f5dcc697f749d177bb8e",N/A,2018-01-21T13:04:00.986Z,0.000,0,No
"a1ddce46c91652518d3c347889876a5d",N/A,2018-01-21T13:04:00.986Z,0.000,0,No
"ece50ad72925eef5cc4f5a62598d6c78",N/A,2018-01-21T13:04:00.986Z,0.000,0,No
"3d1b5831726fdedde7b2723de973d0e4",N/A,2018-01-22T04:56:10.277Z,0.000,0,No
"8235509859c12a3388e21f6a06de05f8",N/A,2018-01-22T04:56:10.277Z,0.000,0,No
"dd1a0e44258a060931c5941f28e29443",N/A,2018-01-22T04:56:10.277Z,0.000,0,No
"073d8cd2aaf2bf21917645ca2ce29d3a",N/A,2018-01-22T13:29:56.404Z,0.000,0,No
"18c69ab8f4a7e2c7390fc739fee82516",N/A,2018-01-22T13:29:56.403Z,0.000,0,No
"2cebc37760efefa8fdc561c26d96b817",N/A,2018-01-22T13:29:56.404Z,0.000,0,No
"30760dd5364a6ef6659115daab1bf1db",N/A,2018-01-22T13:29:56.404Z,0.000,0,No
"350d1f0a031c52c36cea195945e654da",N/A,2018-01-22T13:29:56.403Z,0.000,0,No
"417da4654028c90ee713253e191a9999",N/A,2018-01-22T13:29:56.403Z,0.000,0,No
"4e24a9013d442099db8f2b0568ce00cd",N/A,2018-01-22T13:29:56.404Z,0.000,0,No
"542103974a63014c6dbbeb54945bb3c0",N/A,2018-01-22T13:29:56.403Z,0.000,0,No
"567970c66ecb17363124419327b42c20",N/A,2018-01-22T13:29:56.403Z,0.000,0,No
"5b418d05b06ce978302bc947d49ff6c9",N/A,2018-01-22T13:29:56.403Z,0.000,0,No
"945ddf9769b17f17b276f6c0fe7d7c25",N/A,2018-01-22T13:29:56.403Z,0.000,0,No
"97bfdcdf68d677f49448fd0b2e1d591d",N/A,2018-01-22T13:29:56.403Z,0.000,0,No
"de7ac807f010630ee49608d0347454ef",N/A,2018-01-22T13:29:56.403Z,0.000,0,No
"3c5a397caaf886b743f128aac94847ee",N/A,2018-01-22T21:02:21.843Z,0.000,0,No
"0dcd77a8fa6afadf549b78f382ba3998",N/A,2018-01-23T00:27:38.216Z,0.000,0,No
"7b3688030c688836808693dbefbf8b84",N/A,2018-01-23T00:27:38.216Z,0.000,0,No
"121f6322e4756e8fcb4c9c038ba1d50a",N/A,2018-01-23T06:00:52.019Z,0.000,0,No
"2c2d8325e7c2b1f53b5c52051408c570",N/A,2018-01-23T06:00:52.019Z,0.000,0,No
"c72172607429d453acefc53a29c61a2d",N/A,2018-01-23T06:00:52.019Z,0.000,0,No
"f5ace45af28908d613fd6b00375dbbac",N/A,2018-01-23T06:00:52.019Z,0.000,0,No
"aa4e1a374c56b43bc7dbe5725e7fa038",N/A,2018-01-23T09:15:56.178Z,0.000,0,No
"c02456e55481dd8c2a654b76134614a4",N/A,2018-01-23T09:15:56.178Z,0.000,0,No
"88da13c6e398914bea7f1fa92fa6e0d0",N/A,2018-01-23T20:48:26.616Z,0.000,0,No
"0d65d6d12b559d9ee3d7121711981f10",N/A,2018-01-24T07:19:26.507Z,0.000,0,No
"1d1796d82e4c6c5a32412267743e7636",N/A,2018-01-25T02:37:26.292Z,0.000,0,No
"38e558685791b9f90f400d10ee2c1b10",N/A,2018-01-25T02:37:26.292Z,0.000,0,No
"6f3e6dc1e95555c4a4cc3d12884f0c53",N/A,2018-01-25T02:37:26.291Z,0.000,0,No
"99f05219b3602f58c6139012e3f26fed",N/A,2018-01-25T02:37:26.292Z,0.000,0,No
"9fbb0799929e0114e37c97615dac0e67",N/A,2018-01-25T02:37:26.292Z,0.000,0,No
"cf13c1a6456a656462b8e6e263ee8301",N/A,2018-01-25T02:37:26.292Z,0.000,0,No
"dcde0a26d3db5f21c3ad4d46b559ccb5",N/A,2018-01-25T02:37:26.292Z,0.000,0,No
"def048e165b6d4a7469b3279270bca58",N/A,2018-01-25T02:37:26.292Z,0.000,0,No
"a61f62e98ccd0f9b88df900c0e276e4e",N/A,2018-01-25T05:02:10.910Z,0.000,0,No
"37a6980446def65dc5dfe55adb6a3e0b",N/A,2018-01-25T05:52:19.716Z,3245.001,0,Yes
"40b1e12cffcd7c5013dde9e53a0aee09",N/A,2018-01-25T06:10:43.728Z,0.000,0,No
"206d52010c2dcf66e75455f41c9d61f8",N/A,2018-01-26T13:54:03.630Z,0.000,0,No
"826f36ac8785c82cbff5de4afd815097",N/A,2018-01-26T13:54:03.629Z,0.000,0,No
"8e7ada9307334561546d2e864329804c",N/A,2018-01-26T13:54:03.630Z,0.000,0,No
"ac97368217d83408e8b3624023f77d46",N/A,2018-01-26T13:54:03.630Z,0.000,0,No
"ba88afc3c36ca0a8132d416c6105a370",N/A,2018-01-26T13:54:03.630Z,0.000,0,No
"cd8692852a44ed381ae796fcf3096801",N/A,2018-01-26T13:54:03.630Z,0.000,0,No
"7112ebe9a12bd8a1bf2f363ae65a9e21",N/A,2018-01-26T20:31:50.835Z,0.000,0,No
"8e4b9028e014f162ff9366bef1a898ea",N/A,2018-01-26T20:31:50.834Z,0.000,0,No
"c6fb56d17328f1a8805fd7e949005baa",N/A,2018-01-26T20:31:50.835Z,0.000,0,No
"ec6309be6b9add330b3d5d8eebbe1233",N/A,2018-01-26T20:31:50.835Z,0.000,0,No
"42acabd16b835803680d0465435a1a34",N/A,2018-01-27T17:09:41.170Z,0.000,0,No
"6bc9a9b08b748dd1e3a389194b397c0d",N/A,2018-01-27T17:09:41.170Z,0.000,0,No
"dcba8b8acf560310a13123f5d6107624",N/A,2018-01-27T17:09:41.170Z,0.000,0,No
"f5b5deed85ae3333e05b96fdc74bb863",N/A,2018-01-27T17:09:41.170Z,0.000,0,No
"ff4f0fcbc4db2cf6a23dae6b74e1bc8c",N/A,2018-01-27T17:09:41.170Z,0.000,0,No
"7169c54bc967d278a91f42790e032138",N/A,2018-01-27T17:13:43.289Z,0.000,0,No
"8139060f1ed137ecabd56c586c20057f",N/A,2018-01-27T17:13:43.289Z,0.000,0,No
"fee7d28599121cebc235624abb77f586",N/A,2018-01-27T17:13:43.289Z,0.000,0,No
"8538fa25671a6653c441deca6492c3f6",N/A,2018-01-27T21:24:46.107Z,0.000,0,No
"2870419698d024e3c9110126c4e2f571",N/A,2018-01-28T05:06:19.882Z,0.000,0,No
"568546e5ac40554448fffedc7ae50704",N/A,2018-01-28T05:06:19.882Z,0.000,0,No
"680c004fb3986e81e2bf54dddd8981a0",N/A,2018-01-28T05:06:19.882Z,0.000,0,No
"cf0391b61a79d9b4c94efdfafa9d7c6f",N/A,2018-01-28T05:06:19.882Z,0.000,0,No
"e44e43779a9cbccbd51b60f08bb1ae53",N/A,2018-01-28T05:06:19.882Z,0.000,0,No
"e2f3a460d9cb462e38b1f9c0253d0501",N/A,2018-01-28T12:41:35.884Z,0.000,0,No
"0fa047708b59fca7d892c254bf23a05e",N/A,2018-01-29T19:12:44.490Z,0.000,0,No
"137e868380361fbf6a6348c116ce08d1",N/A,2018-01-29T19:12:44.490Z,0.000,0,No
"200da96a7c4d144eef9304522d431a69",N/A,2018-01-29T19:12:44.490Z,0.000,0,No
"2783d2e63e0c497ca6dac92c25d4ad6e",N/A,2018-01-29T19:12:44.490Z,0.000,0,No
"2edcb8dc1b06f07755eb92a609e5a4f3",N/A,2018-01-29T19:12:44.490Z,0.000,0,No
"6f6a904aa6877e778528ab8d9b6cc0cb",N/A,2018-01-29T19:12:44.490Z,0.000,0,No
"86fd60f33ed4e0117513af14e4930a37",N/A,2018-01-29T19:12:44.490Z,0.000,0,No
"abc36d1873e654e915f77f3822ed9421",N/A,2018-01-29T19:12:44.490Z,0.000,0,No
"e53593ef2079e8acaf2b99857cbe3237",N/A,2018-01-29T19:12:44.490Z,0.000,0,No
"edd8b019a410b463c86c6f6640adc32c",N/A,2018-01-29T19:12:44.490Z,0.000,0,No
"fbaffdb3be2d96fb30e8fb2c898c8510",N/A,2018-01-29T19:12:44.490Z,0.000,0,No
"3535b2f449e4779d62d47896e710f18e",N/A,2018-01-30T02:34:43.181Z,0.000,0,No
"618a243b033d0d654ed8d930bafdfc2a",N/A,2018-01-30T02:34:43.181Z,0.000,0,No
"8489c30bbee3b781151db6fb4c20415d",N/A,2018-01-30T02:34:43.181Z,0.000,0,No
"1a469f4b09dcbac91c5dc728e5dcfef9",N/A,2018-01-30T03:11:18.979Z,0.000,0,No
"4deb0f085167c9a7e077fcb24316769a",N/A,2018-01-30T03:11:18.979Z,0.000,0,No
"727a2f2bab8043d973770c6f6b81f744",N/A,2018-01-30T03:11:18.979Z,0.000,0,No
"a16a1c63785979ef15ddeb217a9a9f68",N/A,2018-01-30T03:11:18.979Z,0.000,0,No
"a70e8d01e23c2738cd87ba69ab7d248b",N/A,2018-01-30T03:11:18.979Z,0.000,0,No
"a84ceeedab209405086e8ab5e71ebced",N/A,2018-01-30T09:39:43.321Z,0.000,0,No
"b06897d80a3bfe21e727c4efa439bb9b",N/A,2018-01-30T09:39:43.321Z,0.000,0,No
"4df480d1ae1efbac18b7948d0b1c7ee9",N/A,2018-01-30T09:40:25.301Z,0.000,0,No
"978ceb8e9a91b52cb7ad39722b030f69",N/A,2018-01-30T20:22:38.180Z,0.000,0,No
"055c0ebc918640a09c64e78773e8836d",N/A,2018-01-31T20:23:55.297Z,0.000,0,No
"7e5f992cf7c337c808e1e811e8bd0c6c",N/A,2018-01-31T20:23:55.297Z,0.000,0,No
"360d909b738e1034dfa0013cc07b86e3",N/A,2018-01-31T22:08:50.972Z,0.000,0,No
"4de292e646d44e2ea10e826b60c342aa",N/A,2018-01-31T22:08:50.972Z,0.000,0,No
"4625219939bf1b536c9e18b47ac341fa",N/A,2018-02-01T20:04:04.086Z,0.000,0,No
"93fdd5af505450958eb06b18b83b8191",N/A,2018-02-01T20:04:04.085Z,0.000,0,No
"39f3a67a7bcddbaa68e2dded1e59a326",N/A,2018-02-01T20:04:55.607Z,0.000,0,No
"baa2180044052d5bae8e82330a68af92",N/A,2018-02-01T22:35:12.992Z,0.000,0,No
"769a0667449ff915d1052a70ce6308cd",N/A,2018-02-02T08:47:07.409Z,0.000,0,No
"81434b7ceb8df267f5c6eb8eb38177b6",N/A,2018-02-02T08:47:07.409Z,0.000,0,No
"8fb807eb979c27f00f0ccc5f081c2008",N/A,2018-02-02T11:57:26.832Z,0.000,1,Yes
"0b2d228caab52f4967b139186a5c8465",N/A,2018-02-03T00:53:06.674Z,0.000,0,No
"1b3813595f2971d3099b15c41a55c9bc",N/A,2018-02-03T00:53:06.674Z,0.000,0,No
"2bd4ca55f6a2025811a510b474ae46dd",N/A,2018-02-03T00:53:06.674Z,0.000,0,No
"3fc32b5289d08cbdf0c420b72460cb03",N/A,2018-02-03T00:53:06.674Z,0.000,0,No
"8433fef4a2fbd500c8555c7f0ba276f6",N/A,2018-02-03T00:53:06.674Z,0.000,0,No
"b6f8914e6d3d4e58d5cd75b4e7417bd4",N/A,2018-02-03T00:53:06.674Z,0.000,0,No
"e82d76d560edd1a40ea3c6f709cc8e1d",N/A,2018-02-03T00:53:06.674Z,0.000,0,No
"feaafd6b9d4a8ccb55b85557e6da3da3",N/A,2018-02-03T00:53:06.673Z,0.000,0,No
"1dd382573a42f63d7f3eb651d728339f",N/A,2018-02-03T13:49:00.693Z,0.000,0,No
"2531902fd2b14124fe6c0daefd335c8f",N/A,2018-02-03T13:49:00.693Z,0.000,0,No
"294dc9e7e34da62c387c1e706feca301",N/A,2018-02-03T13:49:00.693Z,0.000,0,No
"5542f494391799000b174dca66056cf8",N/A,2018-02-03T13:49:00.693Z,0.000,0,No
"ab3637a97e3e7c995b10bdda36afd862",N/A,2018-02-03T13:49:00.693Z,0.000,0,No
"b48079fe5d8fb3c76a937866e471ca8a",N/A,2018-02-03T13:49:00.693Z,0.000,0,No
"d3cd039b059008b2109486315487ab36",N/A,2018-02-03T13:49:00.693Z,0.000,0,No
"8062734104222b06f35cd1d063f0118e",N/A,2018-02-04T08:35:28.068Z,0.000,0,No
"3c0fa89f6d229702028496100da38424",N/A,2018-02-05T13:11:41.688Z,0.000,0,No
"3d9e63e5ae8fcda4d100be7e14d94ab1",N/A,2018-02-05T13:11:41.689Z,0.000,0,No
"4610a966f824818a45f9c6f6b2d152ae",N/A,2018-02-05T13:11:41.689Z,0.000,0,No
"559eeb99899d44f9419b98418bc8515f",N/A,2018-02-05T13:11:41.688Z,0.000,0,No
"611552498913b5d90c28adda58979938",N/A,2018-02-05T13:11:41.688Z,0.000,0,No
"84609825a86b7f9f2fb0f61a13e8209b",N/A,2018-02-05T13:11:41.688Z,0.000,0,No
"9c7c8d8e54366a195c1939cc91b94871",N/A,2018-02-05T13:11:41.688Z,0.000,0,No
"b1ac621ff5f9cfd1edaf41e9715cf2b6",N/A,2018-02-05T13:11:41.689Z,0.000,0,No
"b1b01ebc15362aa056b4bae2e66dc71c",N/A,2018-02-05T13:11:41.688Z,0.000,0,No
"b4f5228e69fc124e370d291d0e9278ae",N/A,2018-02-05T13:11:41.688Z,0.000,0,No
"e826d8954ec47ece1fdaa2cf613f8de2",N/A,2018-02-05T13:11:41.688Z,0.000,0,No
"f9a390408b146fd86f632183f433c934",N/A,2018-02-05T13:11:41.688Z,0.000,0,No
"a2119db5f58a05cc44bcf2d0c9934ba0",N/A,2018-02-05T17:52:54.138Z,0.000,0,No
"b7ac000c15162bb505a790100c32b875",N/A,2018-02-05T17:52:54.138Z,0.000,0,No
"d349b703e199c60db4d296f84e05d89f",N/A,2018-02-05T17:52:54.138Z,0.000,0,No
"fcd2b6b1e6eaad63adb74f7687880c9a",N/A,2018-02-05T17:52:54.138Z,0.000,0,No
"8bd165e8eb1b5173853acd03b148a6fd",N/A,2018-02-05T19:38:32.700Z,0.000,0,No
"be3b52c09a007709619dd3d7f10df4d4",N/A,2018-02-06T08:55:09.715Z,0.000,0,No
"f469b732d167e76ccb4ebe537ad97bee",N/A,2018-02-06T08:55:09.715Z,0.000,0,No
"06f8ed48fe4e94f09cb27e86a83c3973",N/A,2018-02-06T08:57:37.728Z,0.000,0,No
"bce091c8bbffc9b78338d11c9e75ff76",N/A,2018-02-06T08:57:37.728Z,0.000,0,No
"994b12adc1378d66b675543fc37d819a",N/A,2018-02-07T05:53:30.091Z,0.000,0,No
"3caf802743d2b7968e61457651fe36a2",N/A,2018-02-07T06:16:41.434Z,0.000,2,Yes
"51c3e9a3e1dd90f658f0e8628b9ddfce",N/A,2018-02-07T08:42:03.872Z,0.000,0,No
"abd332ccd7944eec6c2ea31c5b89fbd5",N/A,2018-02-07T08:42:03.872Z,0.000,0,No
"30d339ba08627962fd11e9e39be3cc87",N/A,2018-02-07T10:20:28.236Z,0.000,0,No
"593a5400bf7fa7fa873fe44c859d39e3",N/A,2018-02-08T00:05:29.871Z,0.000,0,No
"7a01d680feb645a9d6da9b0698da9469",N/A,2018-02-08T01:48:04.327Z,0.000,0,No
"2b0cf1dcf84234fb26c3e5a9a0e3afcc",N/A,2018-02-09T07:53:18.753Z,0.000,0,No
"3255ce71d40bddbccb09d310551b93c8",N/A,2018-02-09T07:53:18.753Z,0.000,0,No
"ac2ac63cc700be42a21bd7e87ae3abfd",N/A,2018-02-09T07:53:18.753Z,0.000,0,No
"c555f3668f0193bccbe3b6d2262d14c5",N/A,2018-02-09T07:53:18.753Z,0.000,0,No
"d36ba45473b32e4bdaef4794fc226065",N/A,2018-02-09T07:53:18.753Z,0.000,0,No
"deb8248be21e11b6a3be31b2b86b0915",N/A,2018-02-09T07:53:18.753Z,0.000,0,No
"f1648d97db012399cc08c3ad9dcd41fc",N/A,2018-02-09T07:53:18.753Z,0.000,0,No
"0951188d668430f557c527b6a39bd4dd",N/A,2018-02-09T11:31:06.902Z,0.000,0,No
"28741317d24d8ddf1f9f847917f58a07",N/A,2018-02-09T11:31:06.902Z,0.000,0,No
"3dff9a9fd78b2ab96a26f182a25a878d",N/A,2018-02-09T11:31:06.902Z,0.000,0,No
"5eaac579f663189731a731277d2aafb8",N/A,2018-02-09T20:54:58.071Z,0.000,0,No
"559657686fbaf0c8f7578854f4387968",N/A,2018-02-10T01:28:57.045Z,0.000,0,No
"5c4575bc558f2b33b73f36b0c389abf8",N/A,2018-02-10T01:28:57.045Z,0.000,0,No
"5dee1e361eff9045904cad11766a60bb",N/A,2018-02-10T01:28:57.045Z,0.000,0,No
"7994ce2e66ac06548bc1cefc7ce3a90b",N/A,2018-02-10T01:28:57.045Z,0.000,0,No
"dc3cd9d7492b71587d8db83e901eb90d",N/A,2018-02-10T01:28:57.045Z,0.000,0,No
"fb5e7959e8e1cc30555ca278a7e254ce",N/A,2018-02-10T01:28:57.045Z,0.000,0,No
"191cf17441b6a7a173f4d3d32cf83343",N/A,2018-02-10T05:27:48.026Z,0.000,0,No
"2889a8fc57db814e75eca03afc8bc292",N/A,2018-02-10T05:27:48.026Z,0.000,0,No
"62f9dd574e7bb431a10081ea17d2249f",N/A,2018-02-10T05:27:48.026Z,0.000,0,No
"69e2e290040e56c27619dce3ff7d4b65",N/A,2018-02-10T05:27:48.026Z,0.000,0,No
"9503cb969eb68bd592b4f06a614aec14",N/A,2018-02-10T05:27:48.026Z,0.000,0,No
"ab9a8ad8f855eec4288fd64b47a8536b",N/A,2018-02-10T05:27:48.026Z,0.000,0,No
"bb0f5cda885b1341b2525e8063faa9f8",N/A,2018-02-10T05:46:43.736Z,0.000,2,Yes
"a38f47036e7250cde86a8cfa88556a9b",N/A,2018-02-10T13:03:55.397Z,0.000,0,No
"eb7bc420ca9fd53062941001c6454b37",N/A,2018-02-10T13:24:50.154Z,0.000,1,Yes
"8f217823846b685909ef2d1ef176cdc0",N/A,2018-02-11T01:59:55.647Z,0.000,0,No
